timestamp;Equipamento;Tipo;Modelo;HEF;HTI;HAO;HOE;HOI;HTD;HMC;HAC;MPS;MPNS;Manutenção Corretiva;Manutenção Preventiva;Manutenção Total;Horas Trabalhadas;Horas Calendario;Producao;DF;UF;RO;Produtividade;Nº Corretivas;Nº Preventivas;Nº Manutenção;MTBF;MTTR;MTBS;MTTS
abr/21;TE2944;Trator (Esteira);Caterpillar D11R;5,6;530,6;0;1,3;47,9;0;133,5;0;1,1;0;133,5;1,1;134,6;536,3;720;;81,30%;91,60%;74,5;;14;1;15;38,3;9,5;35,8;9,6
abr/21;TE2945;Trator (Esteira);Caterpillar D11R;0;568,3;0;0;77,6;5,1;69,1;0;0;0;69,1;0;69,1;573,3;720;;90,40%;88,10%;79,6;;6;0;6;95,6;11,5;95,6;11,5
abr/21;TE2946;Trator (Esteira);Caterpillar D11R;0;405;0;0,3;49,6;1,6;162,1;0;2,8;98,6;162,1;101,3;263,5;406,7;720;;63,40%;89,10%;56,5;;10;3;13;40,7;16,2;31,3;26,3
abr/21;TE2947;Trator (Esteira);Caterpillar D11R;0;610,8;0;0,7;68;0;39,2;0;1,3;0;39,2;1,3;40,5;610,8;720;;94,40%;89,90%;84,8;;3;1;4;203,6;13,1;152,7;13,5
abr/21;TE2948;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;0;720;0;0;720;0;720;0;720;;0,00%;0,00%;0;;1;0;1;0;720;0;720
abr/21;TE2949;Trator (Esteira);Caterpillar D11R;8,8;607,2;0;0;58,9;20,7;22,4;0;2;0;22,4;2;24,3;636,7;720;;96,60%;91,50%;88,4;;4;3;7;159,2;5,6;91;6,1
abr/21;TE2950;Trator (Esteira);Caterpillar D11R;0;414,1;0;1,5;44,2;3,1;41,6;0;214,8;0,7;41,6;215,5;257,1;417,2;720;;64,30%;90,10%;58;;6;5;11;69,5;6,9;37,9;42,9
abr/21;TE2951;Trator (Esteira);Caterpillar D11R;4,7;644,3;0;0,3;59,1;0,1;1,7;0;3;6,8;1,7;9,8;11,4;649,1;720;;98,40%;91,60%;90,2;;1;3;4;649,1;1,7;162,3;11,4
abr/21;TE2952;Trator (Esteira);Caterpillar D11R;3,8;634,8;0;0,7;62,2;0;14,7;0;3,9;0;14,7;3,9;18,6;638,5;720;;97,40%;91,00%;88,7;;7;3;10;91,2;2,1;63,9;2,7
abr/21;TE2953;Trator (Esteira);Caterpillar D11R;0;676;0;0;35,5;1;3,8;0;3,7;0;3,8;3,7;7,5;677;720;;99,00%;95,00%;94;;1;2;3;677;3,8;225,7;7,5
abr/21;TE2954;Trator (Esteira);Caterpillar D11R;0;521,7;0;0;101,9;1,3;23,7;0;71,3;0;23,7;71,3;95;523;720;;86,80%;83,70%;72,6;;6;2;8;87,2;4;65,4;15,8
abr/21;PT3112;Patrol;Patrol 24M;0;471,1;0;0,8;50,7;0;132,7;0;88,7;0;132,7;88,7;221,4;471,1;744;;70,20%;90,10%;63,3;;30;4;34;15,7;4,4;13,9;7,4
abr/21;PT3114;Patrol;Patrol 24M;0;475,8;0;9,9;64,8;0,4;120,4;0;57,5;15,2;120,4;72,7;193,1;476,2;744;;74,00%;86,40%;64;;25;7;32;19;4,8;14,9;7,7
abr/21;PT3115;Patrol;Patrol 24M;0;409,2;0;0,2;68,8;0;224,3;0;41,5;0;224,3;41,5;265,8;409,2;744;;64,30%;85,60%;55;;32;3;35;12,8;7;11,7;8,3
abr/21;PT3116;Patrol;Patrol 24M;0;333,3;0;0;101,7;0;206,5;0;99,4;3;206,5;102,5;308,9;333,3;744;;58,50%;76,60%;44,8;;11;4;15;30,3;18,8;22,2;28,1
abr/21;PT3117;Patrol;Patrol 24M;0;175,5;0;0;131,8;90,8;150,5;0;126,2;69,2;150,5;195,4;345,9;266,3;744;;53,50%;66,90%;35,8;;12;2;14;22,2;12,5;19;28,8
abr/21;PT3118;Patrol;Patrol 24M;0;0;0;0;0;0;0;0;744;0;0;744;744;0;744;;0,00%;0,00%;0;;0;1;1;0;0;0;0
abr/21;PT3119;Patrol;Patrol 24M;0;354,5;0;1,2;102,8;0;203;0;82,4;0;203;82,4;285,4;354,5;744;;61,60%;77,30%;47,7;;13;3;16;27,3;15,6;22,2;22
abr/21;PT3120;Patrol;Patrol 24M;0;492,4;0;3,4;125,5;0;108,5;3,6;0;10,7;112,1;10,7;122,8;492,4;744;;83,50%;79,30%;66,2;;14;1;15;35,2;8;32,8;8,8
abr/21;PT3121;Patrol;Patrol 24M;0;299,3;0;0;98,4;0;299;0;39,8;7,4;299;47,2;346,3;299,3;744;;53,50%;75,20%;40,2;;14;2;16;21,4;21,4;18,7;24,7
abr/21;PT3123;Patrol;Patrol 24M;0;476,1;0;2;74,7;0;93,5;0;97,6;0;93,5;97,6;191,2;476,1;744;;74,30%;86,10%;64;;14;1;15;34;6,7;31,7;13,7
abr/21;PT3124;Patrol;Patrol 24M;0;15,5;0;0,2;2,7;2;723,5;0;0;0;723,5;0;723,5;17,6;744;;2,80%;85,80%;2,4;;4;0;4;4,4;180,9;4,4;180,9
abr/21;PT3125;Patrol;Patrol 24M;0;427,8;0;1,3;61,7;0,1;142,9;0;81;29,2;142,9;110,1;253;428;744;;66,00%;87,20%;57,5;;26;7;33;16,5;5,5;13;9,7
abr/21;PT3126;Patrol;Patrol 24M;0;333,9;0;1;76,8;0;277,8;0;54,4;0;277,8;54,4;332,3;333,9;744;;55,30%;81,10%;44,9;;29;4;33;11,5;9,6;10,1;11,5
abr/21;PT3127;Patrol;Patrol 24M;0;507;0;1,9;57,1;0,3;137,3;0;40,4;0;137,3;40,4;177,7;507,3;744;;76,10%;89,60%;68,2;;21;1;22;24,2;6,5;23,1;8,5
abr/21;TE2922;Trator (Esteira);Caterpillar D11R;2,8;571,1;0;0;92;0;70,7;0;1,2;6,2;70,7;7,4;78,1;573,9;744;;89,50%;86,20%;77,1;;9;2;11;63,8;7,9;52,2;8,7
abr/21;TE2923;Trator (Esteira);Caterpillar D11R;5,8;419,6;0;0;95,2;5,6;214,7;0;3,2;0;214,7;3,2;217,9;430,9;744;;70,70%;81,90%;57,9;;21;3;24;20,5;10,2;18;10,4
abr/21;TE2924;Trator (Esteira);Caterpillar D11R;1;172,3;0;0;167,2;328,7;40,8;0;28;5,9;40,8;33,9;74,7;502,1;744;;90,00%;75,00%;67,5;;8;4;12;62,8;5,1;41,8;9,3
abr/21;TE2925;Trator (Esteira);Caterpillar D11R;10;434,2;0;0;60,5;0,5;208,8;0;0,4;29,7;208,8;30,1;238,9;444,7;744;;67,90%;88,00%;59,8;;14;2;16;31,8;14,9;27,8;17,1
abr/21;TE2926;Trator (Esteira);Caterpillar D11R;8,5;344,7;0;0;35,5;1,6;30,3;0;323,3;0;30,3;323,3;353,6;354,9;744;;52,50%;90,90%;47,7;;13;2;15;27,3;2,3;23,7;27,2
abr/21;TE2927;Trator (Esteira);Caterpillar D11R;19,1;340,6;0;2,8;48;1,3;332,3;0;0;0;332,3;0;332,3;360,9;744;;55,30%;87,70%;48,5;;9;0;9;40,1;36,9;40,1;36,9
abr/21;TE2928;Trator (Esteira);Caterpillar D11R;16,6;482,4;0;0,2;74,6;8,8;126,3;0;35,1;0;126,3;35,1;161,3;507,9;744;;78,30%;87,20%;68,3;;22;2;24;23,1;5,7;21,2;7,3
abr/21;TE2929;Trator (Esteira);Caterpillar D11R;0;0;0;0;0,2;0;188,8;0;555;0;188,8;555;743,8;0;744;;0,00%;0,00%;0;;1;1;2;0;188,8;0;743,8
abr/21;TE2930;Trator (Esteira);Caterpillar D11R;28,2;470,8;0;0;55,4;0,4;187,8;0;1,3;0;187,8;1,3;189,1;499,4;744;;74,60%;90,00%;67,1;;17;1;18;29,4;11;27,7;11,1
abr/21;TE2931;Trator (Esteira);Caterpillar D11R;10,9;401,7;0;0;32,9;0,6;185,7;0;112,2;0;185,7;112,2;297,9;413,2;744;;60,00%;92,60%;55,5;;21;1;22;19,7;8,8;18,8;14,2
abr/21;TE2932;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;744;0;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
abr/21;TE2933;Trator (Esteira);Caterpillar D11R;17;434,3;0;2,1;55,6;0;233,9;0;1,1;0;233,9;1,1;235;451,3;744;;68,40%;88,70%;60,7;;24;1;25;18,8;9,7;18,1;9,8
abr/21;TE2935;Trator (Esteira);Caterpillar D11R;6,7;343,1;0;0;38,7;0;293,1;0;62,4;0;293,1;62,4;355,4;349,8;744;;52,20%;90,00%;47;;21;2;23;16,7;14;15,2;16,9
abr/21;TE2936;Trator (Esteira);Caterpillar D11R;0;160,8;0;0;30,9;0,4;18,6;0;533,3;0;18,6;533,3;552;161,1;744;;25,80%;83,90%;21,7;;6;2;8;26,9;3,1;20,1;92
abr/21;TE2937;Trator (Esteira);Caterpillar D11R;1,9;176,9;0;0;19,2;0;503,8;0;42,1;0;503,8;42,1;546;178,8;744;;26,60%;90,30%;24;;7;2;9;25,5;72;19,9;78
abr/21;TE2938;Trator (Esteira);Caterpillar D11R;4,2;418,1;0;0;116,1;0,5;203,8;0;0,2;1,1;203,8;1,4;205,1;422,7;744;;72,40%;78,40%;56,8;;21;2;23;20,1;9,7;18,4;9,8
abr/21;TE2939;Trator (Esteira);Caterpillar D11R;0;606,9;0;0;42,1;0;93,9;0;1,1;0;93,9;1,1;95;607;744;;87,20%;93,50%;81,6;;12;2;14;50,6;7,8;43,4;7,9
abr/21;TE2940;Trator (Esteira);Caterpillar D11R;21,1;444,4;0;0;49,8;3,2;224,3;0;1,2;0;224,3;1,2;225,6;468,7;744;;69,70%;90,40%;63;;14;1;15;33,5;16;31,2;16,1
abr/21;TE2941;Trator (Esteira);Caterpillar D11R;0,1;425,6;0;1,1;58;0,2;253;2,1;1,3;2,6;255,2;3,9;259,1;425,9;744;;65,20%;87,80%;57,2;;6;2;8;71;42,5;53,2;43,2
abr/21;TE2942;Trator (Esteira);Caterpillar D11R;20,1;577,8;0;0;97,7;6,9;41,5;0;0;0;41,5;0;41,5;604,8;744;;94,40%;86,10%;81,3;;9;0;9;67,2;4,6;67,2;4,6
abr/21;TE2943;Trator (Esteira);Caterpillar D11R;19,3;541,9;0;0;60,5;3,4;70,2;0;1,5;47,2;70,2;48,7;118,9;564,6;744;;84,00%;90,30%;75,9;;20;3;23;28,2;3,5;24,5;5,9
abr/21;TE2944;Trator (Esteira);Caterpillar D11R;9,4;491;0;0;57,8;0,3;77,7;0;68,9;39;77,7;107,8;185,5;500,7;744;;75,10%;89,70%;67,3;;15;6;21;33,4;5,2;23,8;12,4
abr/21;TE2945;Trator (Esteira);Caterpillar D11R;0;65,7;0;0;15,8;0;633,2;0;29,2;0;633,2;29,2;662,5;65,7;744;;11,00%;80,60%;8,8;;3;1;4;21,9;211,1;16,4;220,8
abr/21;TE2946;Trator (Esteira);Caterpillar D11R;11,3;529,4;0;0;67,7;2,1;133,2;0;0,3;0;133,2;0,3;133,5;542,8;744;;82,10%;88,90%;73;;22;1;23;24,7;6,1;23,6;6,1
abr/21;TE2947;Trator (Esteira);Caterpillar D11R;0;175,4;0;0;25,2;0;412;0;131,4;0;412;131,4;543,4;175,4;744;;27,00%;87,40%;23,6;;5;2;7;35,1;82,4;25,1;108,7
abr/21;TE2948;Trator (Esteira);Caterpillar D11R;0;54,7;0;0;4,3;9,4;48,5;626,9;0,2;0;675,4;0,2;675,6;64,1;744;;9,20%;93,70%;8,6;;6;1;7;10,7;112,6;9,2;112,6
abr/21;TE2949;Trator (Esteira);Caterpillar D11R;0;502,7;0;0;65,4;0,5;96,5;0;0;78,9;96,5;78,9;175,4;503,1;744;;76,40%;88,50%;67,6;;19;1;20;26,5;5,1;25,2;9,2
abr/21;TE2950;Trator (Esteira);Caterpillar D11R;9,7;543,7;0;0;53,5;2,4;134,6;0;0;0;134,6;0;134,6;555,9;744;;81,90%;91,20%;74,7;;17;0;17;32,7;7,9;32,7;7,9
abr/21;TE2951;Trator (Esteira);Caterpillar D11R;8,6;556,2;0;0;61,3;5,2;64,6;0;48;0;64,6;48;112,6;570;744;;84,90%;90,30%;76,6;;11;2;13;51,8;5,9;43,8;10,2
abr/21;TE2952;Trator (Esteira);Caterpillar D11R;12,8;506,1;0;0;64,6;0,3;143,6;0;16,6;0;143,6;16,6;160,1;519,3;744;;78,50%;88,90%;69,8;;15;1;16;34,6;9,6;32,5;10,7
abr/21;TE2953;Trator (Esteira);Caterpillar D11R;0;642,2;0;1,8;40,8;0;58,7;0;0,5;0;58,7;0,5;59,2;642,2;744;;92,00%;93,80%;86,3;;4;1;5;160,5;14,7;128,4;14,8
abr/21;TE2954;Trator (Esteira);Caterpillar D11R;0;714,5;0;0,9;17,1;0;11,5;0;0;0;11,5;0;11,5;714,5;744;;98,50%;97,50%;96;;4;0;4;178,6;2,9;178,6;2,9
mar/21;PT3112;Patrol;Patrol 24M;0;454,2;0;10,9;114,3;0;57,6;27,2;54,3;25,5;84,8;79,8;164,6;454,2;744;;77,90%;78,40%;61;;22;4;26;20,6;3,9;17,5;7,5
mar/21;PT3114;Patrol;Patrol 24M;0;485,7;0;6,2;63,7;0;81,3;0;93,6;13,6;81,3;107,2;188,4;485,7;744;;74,70%;87,40%;65,3;;21;3;24;23,1;3,9;20,2;9
mar/21;PT3115;Patrol;Patrol 24M;0;425,7;0;1,7;72,5;0;109,3;31,2;103,7;0;140,4;103,7;244,1;425,7;744;;67,20%;85,20%;57,2;;17;2;19;25;8,3;22,4;14,4
mar/21;PT3116;Patrol;Patrol 24M;0;370;0;3,4;108,3;0,7;198,3;0;48,4;15;198,3;63,4;261,6;370,7;744;;64,80%;76,80%;49,8;;28;2;30;13,2;7,1;12,4;9,3
mar/21;PT3117;Patrol;Patrol 24M;0;174,9;0;0;87,5;0;477,8;2,4;1,5;0;480,2;1,5;481,7;174,9;744;;35,30%;66,70%;23,5;;10;1;11;17,5;48;15,9;48,2
mar/21;PT3118;Patrol;Patrol 24M;0;0;0;0;0;0;0;0;744;0;0;744;744;0;744;;0,00%;0,00%;0;;0;1;1;0;0;0;0
mar/21;PT3119;Patrol;Patrol 24M;0;379,8;0;0;80;0;161,2;0;122,9;0;161,2;122,9;284,2;379,8;744;;61,80%;82,60%;51;;16;1;17;23,7;10,1;22,3;17,8
mar/21;PT3120;Patrol;Patrol 24M;0;163,2;0;1,4;40,4;0;470,1;0;69;0;470,1;69;539,1;163,2;744;;27,50%;79,60%;21,9;;10;3;13;16,3;47;12,6;53,9
mar/21;PT3121;Patrol;Patrol 24M;0;443,7;0;1;59,7;0;185,1;0;39,1;15,4;185,1;54,5;239,6;443,7;744;;67,80%;88,00%;59,6;;19;2;21;23,4;9,7;21,1;12,6
mar/21;PT3123;Patrol;Patrol 24M;0;501,1;0;6,4;78,2;0;72,1;0;65,9;20,2;72,1;86,1;158,3;501,1;744;;78,70%;85,60%;67,4;;9;5;14;55,7;8;35,8;17,6
mar/21;PT3124;Patrol;Patrol 24M;0;242,4;0;3,2;55,9;180,1;193,8;0;68,5;0;193,8;68,5;262,3;422,5;744;;64,70%;87,70%;56,8;;22;1;23;19,2;8,8;18,4;11,9
mar/21;PT3125;Patrol;Patrol 24M;0;501,9;0;5,4;63,6;0,3;157;0;6,8;9,2;157;15,9;172,9;502,2;744;;76,80%;87,90%;67,5;;17;3;20;29,5;9,2;25,1;10,2
mar/21;PT3126;Patrol;Patrol 24M;0;441,5;0;4,7;82,9;0,6;157,3;0;46,3;10,8;157,3;57;214,3;442,1;744;;71,20%;83,50%;59,4;;25;4;29;17,7;6,3;15,2;8,6
mar/21;PT3127;Patrol;Patrol 24M;0;402,2;0;3,6;67;0;104,5;0;164,1;2,5;104,5;166,7;271,2;402,2;744;;63,60%;85,10%;54,1;;18;3;21;22,3;5,8;19,2;15,1
mar/21;TE2922;Trator (Esteira);Caterpillar D11R;0;530,4;0;1,2;52,9;0;154,3;0;3,7;1,5;154,3;5,2;159,5;530,4;744;;78,60%;90,70%;71,3;;15;4;19;35,4;10,3;27,9;10,6
mar/21;TE2923;Trator (Esteira);Caterpillar D11R;6,3;472,6;0;0;95,1;0;170;0;0;0;170;0;170;478,9;744;;77,20%;83,40%;64,4;;16;0;16;29,9;10,6;29,9;10,6
mar/21;TE2924;Trator (Esteira);Caterpillar D11R;0;201;0;1,4;58,1;205,7;144,7;132,9;0;0;277,7;0;277,7;406,8;744;;62,70%;87,20%;54,7;;21;0;21;19,4;13,2;19,4;13,2
mar/21;TE2925;Trator (Esteira);Caterpillar D11R;0,3;551,1;0;0;74,8;0,2;110,8;5,2;1,6;0;116;1,6;117,5;551,6;744;;84,20%;88,10%;74,1;;6;1;7;91,9;19,3;78,8;19,6
mar/21;TE2926;Trator (Esteira);Caterpillar D11R;0,3;357,4;0;0,7;56,7;1,4;61,7;0;265,8;0;61,7;265,8;327,5;359,1;744;;56,00%;86,20%;48,3;;7;1;8;51,3;8,8;44,9;46,8
mar/21;TE2927;Trator (Esteira);Caterpillar D11R;3,4;491,5;0;0,8;82,5;0;160,4;0;5,5;0;160,4;5,5;165,8;494,9;744;;77,70%;85,60%;66,5;;7;2;9;70,7;22,9;55;23,7
mar/21;TE2928;Trator (Esteira);Caterpillar D11R;0;400,3;0;0;63,7;0;278,2;0;1,9;0;278,2;1,9;280;400,3;744;;62,40%;86,30%;53,8;;17;1;18;23,5;16,4;22,2;16,5
mar/21;TE2929;Trator (Esteira);Caterpillar D11R;0;493,7;0;2,4;55,7;4,9;108,8;0;78,6;0;108,8;78,6;187,3;498,6;744;;74,80%;89,60%;67;;6;4;10;83,1;18,1;49,9;31,2
mar/21;TE2930;Trator (Esteira);Caterpillar D11R;5,4;512,9;0;2,4;74,5;0,7;23,3;0;0;124,9;23,3;124,9;148,2;519;744;;80,10%;87,10%;69,8;;5;3;8;103,8;4,7;64,9;29,6
mar/21;TE2931;Trator (Esteira);Caterpillar D11R;0;527,1;0;1,6;77,9;3;122,7;0;2,6;9;122,7;11,6;134,3;530,1;744;;81,90%;86,90%;71,3;;18;3;21;29,5;6,8;25,2;7,5
mar/21;TE2932;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;744;0;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
mar/21;TE2933;Trator (Esteira);Caterpillar D11R;6,3;260,5;0;0;32;0;296,5;0;147;1,7;296,5;148,7;445,2;266,8;744;;40,20%;89,30%;35,9;;5;2;7;53,4;59,3;38,1;89
mar/21;TE2935;Trator (Esteira);Caterpillar D11R;0;381,5;0;0;74,7;2,5;92,3;0;192,9;0;92,3;192,9;285,2;384;744;;61,70%;83,70%;51,6;;14;3;17;27,4;6,6;22,6;20,4
mar/21;TE2936;Trator (Esteira);Caterpillar D11R;0;182,7;0;0;22,1;1,3;538;0;0;0;538;0;538;183,9;744;;27,70%;89,30%;24,7;;10;0;10;18,4;53,8;18,4;53,8
mar/21;TE2937;Trator (Esteira);Caterpillar D11R;0,9;331,9;0;2;58,4;3,8;195,3;0;151,7;0;195,3;151,7;347;336,6;744;;53,40%;84,80%;45,2;;18;2;20;18,7;10,9;16,8;19,3
mar/21;TE2938;Trator (Esteira);Caterpillar D11R;1,7;207,9;0;2,4;66,9;0,4;423,3;0;39,7;1,7;423,3;41,4;464,6;210,1;744;;37,50%;75,20%;28,2;;18;3;21;11,7;23,5;10;25,8
mar/21;TE2939;Trator (Esteira);Caterpillar D11R;8,1;446,4;0;1;54,5;0;201,5;0;32,5;0;201,5;32,5;234;454,5;744;;68,50%;89,10%;61,1;;11;1;12;41,3;18,3;37,9;21,3
mar/21;TE2940;Trator (Esteira);Caterpillar D11R;2,8;334,7;0;1,5;78;0,3;160,3;0;166,4;0;160,3;166,4;326,8;337,7;744;;56,10%;80,90%;45,4;;18;3;21;18,8;8,9;16,1;18,2
mar/21;TE2941;Trator (Esteira);Caterpillar D11R;5,4;149,9;0;0;41;0,3;54,5;0;492,9;0;54,5;492,9;547,5;155,5;744;;26,40%;79,10%;20,9;;10;2;12;15,6;5,5;13;54,7
mar/21;TE2942;Trator (Esteira);Caterpillar D11R;2,8;623,2;0;0;58;27,7;32,3;0;0;0;32,3;0;32,3;653,7;744;;95,70%;91,90%;87,9;;4;0;4;163,4;8,1;163,4;8,1
mar/21;TE2943;Trator (Esteira);Caterpillar D11R;0;411,5;0;0,3;173;0,4;110,3;0;15,1;33,3;110,3;48,4;158,7;411,9;744;;78,70%;70,40%;55,4;;13;3;16;31,7;8,5;25,7;12,2
mar/21;TE2944;Trator (Esteira);Caterpillar D11R;0;529,8;0;6,8;93,5;0,3;73,1;0;40,5;0;73,1;40,5;113,6;530,1;744;;84,70%;84,10%;71,3;;15;3;18;35,3;4,9;29,5;7,6
mar/21;TE2945;Trator (Esteira);Caterpillar D11R;0;233;0;0;66,5;0,9;111,1;0;332,5;0;111,1;332,5;443,6;233,9;744;;40,40%;77,90%;31,4;;7;2;9;33,4;15,9;26;63,4
mar/21;TE2946;Trator (Esteira);Caterpillar D11R;0;426,3;0;1,6;65,1;2,4;80,2;0;1,7;166,7;80,2;168,4;248,5;428,7;744;;66,60%;86,50%;57,6;;12;3;15;35,7;6,7;28,6;20,7
mar/21;TE2947;Trator (Esteira);Caterpillar D11R;0;484;0;0,9;91,6;2;89,8;0;3;72,6;89,8;75,6;165,4;486;744;;77,80%;84,00%;65,3;;7;4;11;69,4;12,8;44,2;23,6
mar/21;TE2948;Trator (Esteira);Caterpillar D11R;0;0;0;0;0;0;0;744;0;0;744;0;744;0;744;;0,00%;0,00%;0;;1;0;1;0;744;0;744
mar/21;TE2949;Trator (Esteira);Caterpillar D11R;2,1;481,9;0;0;47,3;0;30;0;182,6;0;30;182,6;212,7;484;744;;71,40%;91,10%;65,1;;5;2;7;96,8;6;69,1;42,5
mar/21;TE2950;Trator (Esteira);Caterpillar D11R;0,9;460,7;0;0;49,1;1,5;229;0;2,7;0;229;2,7;231,8;463,2;744;;68,80%;90,40%;62,3;;10;2;12;46,3;22,9;38,6;23,2
mar/21;TE2951;Trator (Esteira);Caterpillar D11R;0;606,8;0;0;51,5;5;37;0;43,6;0;37;43,6;80,7;611,8;744;;89,20%;92,20%;82,2;;13;2;15;47,1;2,8;40,8;6,2
mar/21;TE2952;Trator (Esteira);Caterpillar D11R;0;584,2;0;0;47,7;0;65,3;0;46,8;0;65,3;46,8;112,1;584,2;744;;84,90%;92,50%;78,5;;15;2;17;38,9;4,4;34,4;7,5
mar/21;TE2953;Trator (Esteira);Caterpillar D11R;0;630,6;0;0;30,7;0,5;82,3;0;0;0;82,3;0;82,3;631,1;744;;88,90%;95,40%;84,8;;8;0;8;78,9;10,3;78,9;10,3
mar/21;TE2954;Trator (Esteira);Caterpillar D11R;0;660,3;0;0;55,4;0;3,3;0;25;0;3,3;25;28,3;660,3;744;;96,20%;92,30%;88,7;;1;1;2;660,3;3,3;330,1;28,3
fev/21;PT3112;Patrol;Patrol 24M;0;385,9;0;4,3;49,9;0;119;0;112,9;0;119;112,9;231,9;385,9;672;;65,50%;87,70%;57,4;;22;1;23;17,5;5,4;16,8;10,5
fev/21;PT3114;Patrol;Patrol 24M;0;400,6;0;3,8;54,8;0;103,5;0;109,2;0;103,5;109,2;212,7;400,6;672;;68,30%;87,20%;59,6;;24;2;26;16,7;4,3;15,4;8,9
fev/21;PT3115;Patrol;Patrol 24M;7,2;390,2;0;8,6;60,2;0;129,4;0;52,8;23,6;129,4;76,4;205,8;397,4;672;;69,40%;85,20%;59,1;;24;3;27;16,6;5,4;14,7;8,6
fev/21;PT3116;Patrol;Patrol 24M;0;292;0;2;55,4;0,1;87,8;0;229,3;5,4;87,8;234,7;322,5;292,1;672;;52,00%;83,60%;43,5;;10;4;14;29,2;8,8;20,9;32,2
fev/21;PT3117;Patrol;Patrol 24M;0;445,7;0;4,6;65,1;0,4;96,9;0;48,8;10,6;96,9;59,3;156,2;446,1;672;;76,80%;86,50%;66,4;;16;3;19;27,9;6,1;23,5;9,8
fev/21;PT3118;Patrol;Patrol 24M;0;0;0;0;0;0;0;0;672;0;0;672;672;0;672;;0,00%;0,00%;0;;0;1;1;0;0;0;0
fev/21;PT3119;Patrol;Patrol 24M;0;340,2;0;7,9;64,6;0;258,4;0;0,9;0;258,4;0,9;259,2;340,2;672;;61,40%;82,40%;50,6;;19;1;20;17,9;13,6;17;13,6
fev/21;PT3120;Patrol;Patrol 24M;0;470,1;0;14,2;68;0;117,2;0;2,6;0;117,2;2,6;119,7;470,1;672;;82,20%;85,10%;70;;14;1;15;33,6;8,4;31,3;8,6
fev/21;PT3121;Patrol;Patrol 24M;0;330,7;0;0,4;51;0;276,4;0;0;13,4;276,4;13,4;289,8;330,7;672;;56,90%;86,50%;49,2;;22;1;23;15;12,6;14,4;13,2
fev/21;PT3123;Patrol;Patrol 24M;0;271,7;0;1,6;43,3;0,2;299,5;0;55,7;0;299,5;55,7;355,2;271,9;672;;47,10%;85,80%;40,5;;13;4;17;20,9;23;16;27,3
fev/21;PT3124;Patrol;Patrol 24M;0;123,8;0;3,9;37,7;34,7;163,7;0;0;308,1;163,7;308,1;471,8;158,5;672;;29,80%;79,20%;23,6;;21;2;23;7,5;7,8;6,9;22,5
fev/21;PT3125;Patrol;Patrol 24M;0;332,6;0;6,8;66,7;0;148,4;0;105,8;11,7;148,4;117,5;266;332,6;672;;60,40%;81,90%;49,5;;22;2;24;15,1;6,7;13,9;12,1
fev/21;PT3126;Patrol;Patrol 24M;0;227,7;0;1,2;39,6;0;386;0;17,2;0,3;386;17,5;403,5;227,7;672;;40,00%;84,80%;33,9;;23;2;25;9,9;16,8;9,1;17,5
fev/21;PT3127;Patrol;Patrol 24M;0;299,2;0;3,7;51;0;224,7;0;93,4;0;224,7;93,4;318,1;299,2;672;;52,70%;84,50%;44,5;;20;1;21;15;11,2;14,2;15,9
fev/21;TE2922;Trator (Esteira);Caterpillar D11R;0;155,6;0;0;27,6;0;39,5;0;449,4;0;39,5;449,4;488,8;155,6;672;;27,30%;84,90%;23,2;;5;1;6;31,1;7,9;25,9;97,8
fev/21;TE2923;Trator (Esteira);Caterpillar D11R;0;492,3;0;0;32,8;2;144;0;0,9;0;144;0,9;144,9;494,3;672;;78,40%;93,80%;73,6;;13;2;15;38;11,1;33;11,1
fev/21;TE2924;Trator (Esteira);Caterpillar D11R;0;254,5;0;2;49,3;77,5;100,8;0;187,9;0;100,8;187,9;288,7;332;672;;57,00%;86,60%;49,4;;16;3;19;20,7;6,3;17,5;18
fev/21;TE2925;Trator (Esteira);Caterpillar D11R;0;340;0;0;65,5;3,2;154,6;0;108,6;0;154,6;108,6;263,2;343,3;672;;60,80%;84,00%;51,1;;10;3;13;34,3;15,5;26,4;26,3
fev/21;TE2926;Trator (Esteira);Caterpillar D11R;14,3;529;0;0;70;1;49,5;0;1,3;6,9;49,5;8,2;57,7;544,3;672;;91,40%;88,60%;81;;10;2;12;54,4;5;45,4;5,8
fev/21;TE2927;Trator (Esteira);Caterpillar D11R;0,7;447,8;0;0,8;42,3;1,3;31,2;0;147,9;0;31,2;147,9;179,1;449,8;672;;73,30%;91,30%;66,9;;6;1;7;75;5,2;64,3;29,9
fev/21;TE2928;Trator (Esteira);Caterpillar D11R;0;224,7;0;2,7;39,6;0;382,9;22,1;0;0;404,9;0;404,9;224,8;672;;39,70%;84,20%;33,4;;10;0;10;22,5;40,5;22,5;40,5
fev/21;TE2929;Trator (Esteira);Caterpillar D11R;11,2;339,3;0;0;41;1,6;120,7;0;156,6;1,6;120,7;158,2;278,9;352,1;672;;58,50%;89,60%;52,4;;6;2;8;58,7;20,1;44;46,5
